1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009708737864077669,0.04854368932038835,0.8932038834951457,0.009708737864077669,0.0,0.0,0.009708737864077669,0.019417475728155338,0.009708737864077669,0.0
0.0,0.01,0.0,0.86,0.0,0.04,0.01,0.05,0.01,0.02
0.0,0.009345794392523364,0.0,0.0,0.8691588785046729,0.0,0.018691588785046728,0.0,0.0,0.102803738317757
0.021739130434782608,0.021739130434782608,0.0,0.043478260869565216,0.010869565217391304,0.8152173913043478,0.021739130434782608,0.010869565217391304,0.0,0.05434782608695652
0.0,0.01098901098901099,0.0,0.0,0.01098901098901099,0.01098901098901099,0.967032967032967,0.0,0.0,0.0
0.0,0.08490566037735849,0.009433962264150943,0.0,0.0,0.0,0.0,0.8018867924528302,0.0,0.10377358490566038
0.009708737864077669,0.02912621359223301,0.0,0.04854368932038835,0.019417475728155338,0.019417475728155338,0.0,0.019417475728155338,0.8155339805825242,0.038834951456310676
0.01,0.0,0.0,0.04,0.02,0.01,0.0,0.01,0.0,0.91
