1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009708737864077669,0.038834951456310676,0.9029126213592233,0.009708737864077669,0.0,0.0,0.009708737864077669,0.019417475728155338,0.009708737864077669,0.0
0.0,0.0,0.0,0.86,0.0,0.06,0.0,0.03,0.03,0.02
0.0,0.009345794392523364,0.0,0.0,0.9065420560747663,0.0,0.018691588785046728,0.0,0.0,0.06542056074766354
0.021739130434782608,0.010869565217391304,0.0,0.043478260869565216,0.010869565217391304,0.8260869565217391,0.03260869565217391,0.010869565217391304,0.010869565217391304,0.03260869565217391
0.0,0.01098901098901099,0.0,0.0,0.01098901098901099,0.01098901098901099,0.967032967032967,0.0,0.0,0.0
0.0,0.08490566037735849,0.009433962264150943,0.0,0.009433962264150943,0.0,0.0,0.8018867924528302,0.0,0.09433962264150944
0.019417475728155338,0.02912621359223301,0.0,0.02912621359223301,0.009708737864077669,0.02912621359223301,0.0,0.019417475728155338,0.8252427184466019,0.038834951456310676
0.01,0.0,0.0,0.03,0.03,0.01,0.0,0.01,0.01,0.9
